text_id,uid,text_date
11539,168,8/4/2020
11540,208,8/4/2020
11541,158,8/4/2020
11542,222,8/4/2020
11543,227,8/4/2020
11544,175,8/4/2020
11545,167,8/4/2020
11546,220,8/4/2020
11547,164,8/4/2020
11548,161,8/4/2020
11549,142,8/4/2020
11550,156,8/4/2020
11551,2,8/4/2020
11552,46,8/4/2020
11553,153,8/4/2020
11554,87,8/4/2020
11555,92,8/4/2020
11556,86,8/4/2020
11557,83,8/4/2020
11558,97,8/4/2020
11559,88,8/4/2020
11560,73,8/4/2020
11561,74,8/4/2020
11562,222,8/4/2020
11563,44,8/4/2020
11564,107,8/4/2020
11565,205,8/4/2020
11566,76,8/4/2020
11567,44,8/4/2020
11568,217,8/4/2020
11569,46,8/4/2020
11570,207,8/4/2020
11571,235,8/4/2020
11572,98,8/4/2020
11573,164,8/4/2020
11574,98,8/4/2020
11575,154,8/4/2020
11576,77,8/4/2020
11577,154,8/4/2020
11578,158,8/4/2020
11579,232,8/4/2020
11580,178,8/4/2020
11581,222,8/4/2020
11582,110,8/4/2020
11583,141,8/4/2020
11584,26,8/4/2020
11585,67,8/4/2020
11586,117,8/4/2020
11587,159,8/4/2020
11588,268,8/4/2020
11589,238,8/4/2020
11590,232,8/4/2020
11591,239,8/4/2020
11592,234,8/4/2020
11593,233,8/4/2020
11594,220,8/4/2020
11595,156,8/4/2020
11596,112,8/4/2020
11597,117,8/4/2020
11598,73,8/4/2020
11599,196,8/4/2020
11600,131,8/4/2020
11601,201,8/4/2020
11602,213,8/4/2020
11603,156,8/4/2020
11604,16,8/4/2020
11605,167,8/4/2020
11606,62,8/4/2020
11607,173,8/4/2020
11608,67,8/4/2020
11609,108,8/4/2020
11610,62,8/4/2020
11611,217,8/4/2020
11612,88,8/4/2020
11613,44,8/4/2020
11614,166,8/4/2020
11615,30,8/4/2020
11616,79,8/4/2020
11617,9,8/4/2020
11618,177,8/4/2020
11619,68,8/4/2020
11620,144,8/4/2020
11621,188,8/4/2020
11622,243,8/4/2020
11623,78,8/4/2020
11624,11,8/4/2020
11625,150,8/4/2020
11626,42,8/4/2020
11627,147,8/4/2020
11628,148,8/4/2020
11629,204,8/4/2020
11630,232,8/4/2020
11631,134,8/4/2020
11632,68,8/4/2020
11633,209,8/4/2020
11634,141,8/4/2020
11635,1,8/4/2020
11636,101,8/4/2020
11637,207,8/4/2020
11638,181,8/4/2020
11639,235,8/4/2020
11640,50,8/4/2020
11641,238,8/4/2020
11642,131,8/4/2020
11643,196,8/4/2020
11644,1,8/4/2020
11645,208,8/4/2020
11646,227,8/4/2020
11647,3,8/4/2020
11648,112,8/4/2020
11649,216,8/4/2020
11650,166,8/4/2020
11651,198,8/4/2020
11652,44,8/4/2020
11653,215,8/4/2020
11654,78,8/4/2020
11655,208,8/4/2020
11656,148,8/4/2020
11657,187,8/4/2020
11658,16,8/4/2020
11659,171,8/4/2020
11660,215,8/4/2020
11661,222,8/4/2020
11662,244,8/4/2020
11663,239,8/4/2020
11664,26,8/4/2020
11665,68,8/4/2020
11666,199,8/4/2020
11667,196,8/4/2020
11668,178,8/4/2020
11669,239,8/4/2020
11670,7,8/4/2020
11671,11,8/4/2020
11672,64,8/4/2020
11673,189,8/4/2020
11674,229,8/4/2020
11675,95,8/4/2020
11676,141,8/4/2020
11677,89,8/4/2020
11678,65,8/4/2020
11679,159,8/4/2020
11680,183,8/4/2020
11681,161,8/4/2020
11682,147,8/4/2020
11683,227,8/4/2020
11684,218,8/4/2020
11685,196,8/4/2020
11686,63,8/4/2020
11687,268,8/4/2020
11688,181,8/4/2020
11689,175,8/4/2020
11690,92,8/4/2020
11691,7,8/4/2020
11692,185,8/4/2020
11693,171,8/4/2020
11694,183,8/4/2020
11695,102,8/4/2020
11696,106,8/4/2020
11697,213,8/4/2020
11698,231,8/4/2020
11699,266,8/5/2020
11700,246,8/5/2020
11701,255,8/5/2020
11702,84,8/5/2020
11703,256,8/5/2020
11704,28,8/5/2020
11705,263,8/5/2020
11706,249,8/5/2020
11707,276,8/5/2020
11708,109,8/5/2020
11709,248,8/5/2020
11710,272,8/5/2020
11711,252,8/5/2020
11712,273,8/5/2020
11713,269,8/5/2020
11714,261,8/5/2020
11715,274,8/5/2020
11716,270,8/5/2020
11717,252,8/5/2020
11718,254,8/5/2020
11719,259,8/5/2020
11720,93,8/5/2020
11721,272,8/5/2020
11722,91,8/5/2020
11723,258,8/5/2020
11724,246,8/5/2020
11725,27,8/5/2020
11726,91,8/5/2020
11727,248,8/5/2020
11728,251,8/5/2020
11729,258,8/5/2020
11730,262,8/5/2020
11731,261,8/5/2020
11732,252,8/5/2020
11733,252,8/5/2020
11734,27,8/5/2020
11735,91,8/5/2020
11736,270,8/5/2020
11737,109,8/5/2020
11738,267,8/5/2020
11739,265,8/5/2020
11740,84,8/5/2020
11741,13,8/5/2020
11742,249,8/5/2020
11743,27,8/5/2020
11744,273,8/5/2020
11745,255,8/5/2020
11746,259,8/5/2020
11747,247,8/5/2020
11748,276,8/5/2020
11749,247,8/5/2020
11750,27,8/5/2020
11751,253,8/5/2020
11752,255,8/5/2020
11753,246,8/5/2020
11754,260,8/5/2020
11755,28,8/5/2020
11756,272,8/5/2020
11757,247,8/5/2020
11758,251,8/5/2020
11759,265,8/5/2020
11760,109,8/5/2020
11761,269,8/5/2020
11762,109,8/5/2020
11763,91,8/5/2020
11764,249,8/5/2020
11765,250,8/5/2020
11766,263,8/5/2020
11767,250,8/5/2020
11768,261,8/5/2020
11769,256,8/5/2020
11770,93,8/5/2020
11771,256,8/5/2020
11772,250,8/5/2020
11773,263,8/5/2020
11774,269,8/5/2020
11775,251,8/5/2020
11776,245,8/5/2020
11777,245,8/5/2020
11778,254,8/5/2020
11779,255,8/5/2020
11780,91,8/5/2020
11781,248,8/5/2020
11782,274,8/5/2020
11783,254,8/5/2020
11784,249,8/5/2020
11785,276,8/5/2020
11786,262,8/5/2020
11787,266,8/5/2020
11788,28,8/5/2020
11789,93,8/5/2020
11790,270,8/5/2020
11791,263,8/5/2020
11792,253,8/5/2020
11793,258,8/5/2020
11794,245,8/5/2020
11795,266,8/5/2020
11796,255,8/5/2020
11797,84,8/5/2020
11798,248,8/5/2020
11799,265,8/5/2020
11800,250,8/5/2020
11801,251,8/5/2020
11802,27,8/5/2020
11803,258,8/5/2020
11804,261,8/5/2020
11805,273,8/5/2020
11806,265,8/5/2020
11807,261,8/5/2020
11808,260,8/5/2020
11809,258,8/5/2020
11810,256,8/5/2020
11811,265,8/5/2020
11812,253,8/5/2020
11813,274,8/5/2020
11814,13,8/5/2020
11815,276,8/5/2020
11816,267,8/5/2020
11817,259,8/5/2020
11818,262,8/5/2020
11819,272,8/5/2020
11820,270,8/5/2020
11821,262,8/5/2020
11822,273,8/5/2020
11823,109,8/5/2020
11824,276,8/5/2020
11825,254,8/5/2020
11826,270,8/5/2020
11827,273,8/5/2020
11828,274,8/5/2020
11829,269,8/5/2020
11830,267,8/5/2020
11831,84,8/5/2020
11832,13,8/5/2020
11833,253,8/5/2020
11834,247,8/5/2020
11835,260,8/5/2020
11836,245,8/5/2020
11837,256,8/5/2020
11838,249,8/5/2020
11839,260,8/5/2020
11840,93,8/5/2020
11841,250,8/5/2020
11842,267,8/5/2020
11843,251,8/5/2020
11844,259,8/5/2020
11845,262,8/5/2020
11846,274,8/5/2020
11847,254,8/5/2020
11848,84,8/5/2020
11849,246,8/5/2020
11850,253,8/5/2020
11851,260,8/5/2020
11852,246,8/5/2020
11853,269,8/5/2020
11854,93,8/5/2020
11855,263,8/5/2020
11856,247,8/5/2020
11857,245,8/5/2020
11858,13,8/5/2020
11859,28,8/5/2020
11860,13,8/5/2020
11861,259,8/5/2020
11862,252,8/5/2020
11863,28,8/5/2020
11864,248,8/5/2020
11865,266,8/5/2020
11866,272,8/5/2020
11867,267,8/5/2020
11868,141,8/6/2020
11869,144,8/6/2020
11870,233,8/6/2020
11871,175,8/6/2020
11872,155,8/6/2020
11873,75,8/6/2020
11874,1,8/6/2020
11875,175,8/6/2020
11876,149,8/6/2020
11877,60,8/6/2020
11878,26,8/6/2020
11879,220,8/6/2020
11880,205,8/6/2020
11881,68,8/6/2020
11882,159,8/6/2020
11883,232,8/6/2020
11884,181,8/6/2020
11885,226,8/6/2020
11886,67,8/6/2020
11887,68,8/6/2020
11888,209,8/6/2020
11889,66,8/6/2020
11890,103,8/6/2020
11891,209,8/6/2020
11892,79,8/6/2020
11893,139,8/6/2020
11894,155,8/6/2020
11895,174,8/6/2020
11896,60,8/6/2020
11897,237,8/6/2020
11898,221,8/6/2020
11899,9,8/6/2020
11900,185,8/6/2020
11901,146,8/6/2020
11902,177,8/6/2020
11903,189,8/6/2020
11904,2,8/6/2020
11905,225,8/6/2020
11906,220,8/6/2020
11907,134,8/6/2020
11908,200,8/6/2020
11909,50,8/6/2020
11910,67,8/6/2020
11911,89,8/6/2020
11912,117,8/6/2020
11913,203,8/6/2020
11914,187,8/6/2020
11915,232,8/6/2020
11916,70,8/6/2020
11917,217,8/6/2020
11918,77,8/6/2020
11919,72,8/6/2020
11920,57,8/6/2020
11921,29,8/6/2020
11922,95,8/6/2020
11923,237,8/6/2020
11924,159,8/6/2020
11925,114,8/6/2020
11926,70,8/6/2020
11927,73,8/6/2020
11928,177,8/6/2020
11929,90,8/6/2020
11930,149,8/6/2020
11931,196,8/6/2020
11932,229,8/6/2020
11933,142,8/6/2020
11934,203,8/6/2020
11935,225,8/6/2020
11936,73,8/6/2020
11937,47,8/6/2020
11938,117,8/6/2020
11939,4,8/6/2020
11940,205,8/6/2020
11941,200,8/6/2020
11942,70,8/6/2020
11943,208,8/6/2020
11944,105,8/6/2020
11945,83,8/6/2020
11946,131,8/6/2020
11947,203,8/6/2020
11948,126,8/6/2020
11949,154,8/6/2020
11950,204,8/6/2020
11951,77,8/6/2020
11952,63,8/6/2020
11953,3,8/6/2020
11954,160,8/6/2020
11955,164,8/6/2020
11956,92,8/6/2020
11957,161,8/6/2020
11958,193,8/6/2020
11959,233,8/6/2020
11960,237,8/6/2020
11961,90,8/6/2020
11962,126,8/6/2020
11963,173,8/6/2020
11964,198,8/6/2020
11965,244,8/6/2020
11966,204,8/6/2020
11967,192,8/6/2020
11968,165,8/6/2020
11969,233,8/6/2020
11970,149,8/6/2020
11971,70,8/6/2020
11972,166,8/6/2020
11973,73,8/6/2020
11974,209,8/6/2020
11975,235,8/6/2020
11976,242,8/6/2020
11977,157,8/6/2020
11978,227,8/6/2020
11979,202,8/6/2020
11980,77,8/6/2020
11981,105,8/6/2020
11982,221,8/6/2020
11983,3,8/6/2020
11984,9,8/6/2020
11985,98,8/6/2020
11986,159,8/6/2020
11987,9,8/6/2020
11988,244,8/6/2020
11989,157,8/6/2020
11990,47,8/6/2020
11991,30,8/6/2020
11992,188,8/6/2020
11993,238,8/6/2020
11994,16,8/6/2020
11995,230,8/6/2020
11996,176,8/6/2020
11997,114,8/6/2020
11998,199,8/6/2020
11999,113,8/6/2020
12000,134,8/6/2020
12001,81,8/6/2020
12002,168,8/6/2020
12003,197,8/6/2020
12004,212,8/6/2020
12005,92,8/6/2020
12006,57,8/6/2020
12007,178,8/6/2020
12008,86,8/6/2020
12009,97,8/6/2020
12010,219,8/6/2020
12011,221,8/6/2020
12012,198,8/6/2020
12013,11,8/6/2020
12014,140,8/6/2020
12015,190,8/6/2020
12016,81,8/6/2020
12017,240,8/6/2020
12018,87,8/6/2020
12019,232,8/6/2020
12020,83,8/6/2020
12021,157,8/6/2020
12022,83,8/6/2020
12023,212,8/6/2020
12024,244,8/6/2020
12025,178,8/6/2020
12026,62,8/6/2020
12027,128,8/6/2020
12028,117,8/6/2020
12029,83,8/6/2020
12030,103,8/6/2020
12031,198,8/6/2020
12032,164,8/6/2020
12033,187,8/6/2020
12034,234,8/6/2020
12035,198,8/6/2020
12036,226,8/6/2020
12037,148,8/6/2020
12038,81,8/6/2020
12039,212,8/6/2020
12040,148,8/6/2020
12041,227,8/6/2020
12042,196,8/6/2020
12043,65,8/6/2020
12044,76,8/6/2020
12045,173,8/6/2020
12046,90,8/6/2020
12047,177,8/6/2020
12048,199,8/6/2020
12049,194,8/6/2020
12050,156,8/6/2020
12051,268,8/6/2020
12052,228,8/6/2020
12053,171,8/6/2020
12054,97,8/6/2020
12055,176,8/6/2020
12056,105,8/6/2020
12057,138,8/6/2020
12058,231,8/6/2020
12059,134,8/6/2020
12060,196,8/6/2020
12061,57,8/6/2020
12062,94,8/6/2020
12063,155,8/6/2020
12064,220,8/6/2020
12065,97,8/6/2020
12066,64,8/6/2020
12067,183,8/6/2020
12068,221,8/6/2020
12069,202,8/6/2020
12070,208,8/6/2020
12071,233,8/6/2020
12072,3,8/6/2020
12073,29,8/6/2020
12074,78,8/6/2020
12075,112,8/6/2020
12076,126,8/6/2020
12077,238,8/6/2020
12078,244,8/6/2020
12079,213,8/6/2020
12080,16,8/6/2020
12081,74,8/6/2020
12082,47,8/6/2020
12083,112,8/6/2020
12084,7,8/6/2020
12085,131,8/6/2020
12086,113,8/6/2020
12087,242,8/6/2020
12088,215,8/6/2020
12089,7,8/6/2020
12090,197,8/6/2020
12091,104,8/6/2020
12092,107,8/6/2020
12093,12,8/6/2020
12094,139,8/6/2020
12095,191,8/6/2020
12096,232,8/6/2020
12097,167,8/6/2020
12098,194,8/6/2020
12099,175,8/6/2020
12100,77,8/6/2020
12101,239,8/6/2020
12102,44,8/6/2020
12103,72,8/6/2020
12104,271,8/6/2020
12105,88,8/6/2020
12106,242,8/6/2020
12107,202,8/6/2020
12108,64,8/6/2020
12109,90,8/6/2020
12110,11,8/6/2020
12111,243,8/6/2020
12112,227,8/6/2020
12113,154,8/6/2020
12114,275,8/6/2020
12115,146,8/6/2020
12116,207,8/6/2020
12117,226,8/6/2020
12118,30,8/6/2020
12119,9,8/6/2020
12120,222,8/6/2020
12121,140,8/6/2020
12122,103,8/6/2020
12123,271,8/6/2020
12124,44,8/6/2020
12125,87,8/6/2020
12126,76,8/6/2020
12127,239,8/6/2020
12128,201,8/6/2020
12129,72,8/6/2020
12130,198,8/6/2020
12131,230,8/6/2020
12132,176,8/6/2020
12133,98,8/6/2020
12134,181,8/6/2020
12135,230,8/6/2020
12136,89,8/6/2020
12137,168,8/6/2020
12138,119,8/6/2020
12139,94,8/6/2020
12140,201,8/6/2020
12141,3,8/6/2020
12142,4,8/6/2020
12143,165,8/6/2020
12144,141,8/6/2020
12145,169,8/6/2020
12146,205,8/6/2020
12147,207,8/6/2020
12148,217,8/6/2020
12149,1,8/6/2020
12150,66,8/6/2020
12151,218,8/6/2020
12152,78,8/6/2020
12153,86,8/6/2020
12154,2,8/6/2020
12155,220,8/6/2020
12156,144,8/6/2020
12157,225,8/6/2020
12158,169,8/6/2020
12159,178,8/6/2020
12160,104,8/6/2020
12161,215,8/6/2020
12162,235,8/6/2020
12163,30,8/6/2020
12164,192,8/6/2020
12165,81,8/6/2020
12166,50,8/6/2020
12167,169,8/6/2020
12168,92,8/6/2020
12169,244,8/6/2020
12170,193,8/6/2020
12171,154,8/6/2020
12172,42,8/6/2020
12173,174,8/6/2020
12174,142,8/6/2020
12175,11,8/6/2020
12176,101,8/6/2020
12177,88,8/6/2020
12178,243,8/6/2020
12179,106,8/6/2020
12180,213,8/6/2020
12181,240,8/6/2020
12182,192,8/6/2020
12183,86,8/6/2020
12184,268,8/6/2020
12185,190,8/6/2020
12186,158,8/6/2020
12187,200,8/6/2020
12188,134,8/6/2020
12189,176,8/6/2020
12190,101,8/6/2020
12191,94,8/6/2020
12192,60,8/6/2020
12193,237,8/6/2020
12194,205,8/6/2020
12195,29,8/6/2020
12196,221,8/6/2020
12197,194,8/6/2020
12198,197,8/6/2020
12199,95,8/6/2020
12200,190,8/6/2020
12201,26,8/6/2020
12202,238,8/6/2020
12203,153,8/6/2020
12204,216,8/6/2020
12205,26,8/6/2020
12206,50,8/6/2020
12207,193,8/6/2020
12208,204,8/6/2020
12209,112,8/6/2020
12210,94,8/6/2020
12211,185,8/6/2020
12212,166,8/6/2020
12213,128,8/6/2020
12214,233,8/6/2020
12215,6,8/6/2020
12216,275,8/6/2020
12217,192,8/6/2020
12218,161,8/6/2020
12219,12,8/6/2020
12220,7,8/6/2020
12221,191,8/6/2020
12222,148,8/6/2020
12223,183,8/6/2020
12224,6,8/6/2020
12225,144,8/6/2020
12226,231,8/6/2020
12227,171,8/6/2020
12228,29,8/6/2020
12229,161,8/6/2020
12230,171,8/6/2020
12231,114,8/6/2020
12232,160,8/6/2020
12233,146,8/6/2020
12234,275,8/6/2020
12235,46,8/6/2020
12236,46,8/6/2020
12237,208,8/6/2020
12238,108,8/6/2020
12239,11,8/6/2020
12240,222,8/6/2020
12241,243,8/6/2020
12242,271,8/6/2020
12243,104,8/6/2020
12244,90,8/6/2020
12245,147,8/6/2020
12246,72,8/6/2020
12247,107,8/6/2020
12248,227,8/6/2020
12249,148,8/6/2020
12250,68,8/6/2020
12251,140,8/6/2020
12252,141,8/6/2020
12253,199,8/6/2020
12254,92,8/6/2020
12255,185,8/6/2020
12256,42,8/6/2020
12257,128,8/6/2020
12258,226,8/6/2020
12259,63,8/6/2020
12260,160,8/6/2020
12261,194,8/6/2020
12262,88,8/6/2020
12263,217,8/6/2020
12264,119,8/6/2020
12265,225,8/6/2020
12266,234,8/6/2020
12267,173,8/6/2020
12268,12,8/6/2020
12269,197,8/6/2020
12270,226,8/6/2020
12271,169,8/6/2020
12272,63,8/6/2020
12273,42,8/6/2020
12274,66,8/6/2020
12275,165,8/6/2020
12276,219,8/6/2020
12277,155,8/6/2020
12278,65,8/6/2020
12279,234,8/6/2020
12280,4,8/6/2020
12281,62,8/6/2020
12282,7,8/6/2020
12283,163,8/6/2020
12284,227,8/6/2020
12285,183,8/6/2020
12286,243,8/6/2020
12287,2,8/6/2020
12288,216,8/6/2020
12289,185,8/6/2020
12290,87,8/6/2020
12291,218,8/6/2020
12292,190,8/6/2020
12293,207,8/6/2020
12294,81,8/6/2020
12295,67,8/6/2020
12296,106,8/6/2020
12297,165,8/6/2020
12298,139,8/6/2020
12299,228,8/6/2020
12300,215,8/6/2020
12301,165,8/6/2020
12302,157,8/6/2020
12303,78,8/6/2020
12304,107,8/6/2020
12305,193,8/6/2020
12306,188,8/6/2020
12307,197,8/6/2020
12308,104,8/6/2020
12309,160,8/6/2020
12310,65,8/6/2020
12311,57,8/6/2020
12312,201,8/6/2020
12313,110,8/6/2020
12314,16,8/6/2020
12315,139,8/6/2020
12316,156,8/6/2020
12317,98,8/6/2020
12318,78,8/6/2020
12319,6,8/6/2020
12320,119,8/6/2020
12321,239,8/6/2020
12322,110,8/6/2020
12323,231,8/6/2020
12324,1,8/6/2020
12325,154,8/6/2020
12326,163,8/6/2020
12327,12,8/6/2020
12328,171,8/6/2020
12329,188,8/6/2020
12330,3,8/6/2020
12331,215,8/6/2020
12332,106,8/6/2020
12333,153,8/6/2020
12334,189,8/6/2020
12335,126,8/6/2020
12336,47,8/6/2020
12337,242,8/6/2020
12338,202,8/6/2020
12339,181,8/6/2020
12340,66,8/6/2020
12341,75,8/6/2020
12342,204,8/6/2020
12343,74,8/6/2020
12344,217,8/6/2020
12345,74,8/6/2020
12346,60,8/6/2020
12347,212,8/6/2020
12348,187,8/6/2020
12349,164,8/6/2020
12350,222,8/6/2020
12351,239,8/6/2020
12352,199,8/6/2020
12353,177,8/6/2020
12354,101,8/6/2020
12355,86,8/6/2020
12356,173,8/6/2020
12357,95,8/6/2020
12358,168,8/6/2020
12359,268,8/6/2020
12360,163,8/6/2020
12361,146,8/6/2020
12362,47,8/6/2020
12363,164,8/6/2020
12364,218,8/6/2020
12365,78,8/6/2020
12366,229,8/6/2020
12367,74,8/6/2020
12368,103,8/6/2020
12369,187,8/6/2020
12370,163,8/6/2020
12371,46,8/6/2020
12372,107,8/6/2020
12373,229,8/6/2020
12374,201,8/6/2020
12375,230,8/6/2020
12376,26,8/6/2020
12377,79,8/6/2020
12378,150,8/6/2020
12379,156,8/6/2020
12380,150,8/6/2020
12381,70,8/6/2020
12382,86,8/6/2020
12383,203,8/6/2020
12384,138,8/6/2020
12385,42,8/6/2020
12386,228,8/6/2020
12387,159,8/6/2020
12388,113,8/6/2020
12389,240,8/6/2020
12390,50,8/6/2020
12391,138,8/6/2020
12392,183,8/6/2020
12393,2,8/6/2020
12394,67,8/6/2020
12395,68,8/6/2020
12396,183,8/6/2020
12397,218,8/6/2020
12398,207,8/6/2020
12399,209,8/6/2020
12400,220,8/6/2020
12401,12,8/6/2020
12402,114,8/6/2020
12403,66,8/6/2020
12404,73,8/6/2020
12405,142,8/6/2020
12406,112,8/6/2020
12407,203,8/6/2020
12408,275,8/6/2020
12409,163,8/6/2020
12410,239,8/6/2020
12411,174,8/6/2020
12412,228,8/6/2020
12413,168,8/6/2020
12414,83,8/6/2020
12415,199,8/6/2020
12416,268,8/6/2020
12417,189,8/6/2020
12418,181,8/6/2020
12419,235,8/6/2020
12420,87,8/6/2020
12421,174,8/6/2020
12422,117,8/6/2020
12423,110,8/6/2020
12424,63,8/6/2020
12425,164,8/6/2020
12426,161,8/6/2020
12427,57,8/6/2020
12428,150,8/6/2020
12429,140,8/6/2020
12430,237,8/6/2020
12431,225,8/6/2020
12432,117,8/6/2020
12433,89,8/6/2020
12434,240,8/6/2020
12435,191,8/6/2020
12436,205,8/6/2020
12437,67,8/6/2020
12438,44,8/6/2020
12439,4,8/6/2020
12440,155,8/6/2020
12441,229,8/6/2020
12442,11,8/6/2020
12443,65,8/6/2020
12444,216,8/6/2020
12445,131,8/6/2020
12446,215,8/6/2020
12447,153,8/6/2020
12448,134,8/6/2020
12449,94,8/6/2020
12450,235,8/6/2020
12451,9,8/6/2020
12452,166,8/6/2020
12453,101,8/6/2020
12454,1,8/6/2020
12455,173,8/6/2020
12456,30,8/6/2020
12457,97,8/6/2020
12458,167,8/6/2020
12459,64,8/6/2020
12460,95,8/6/2020
12461,229,8/6/2020
12462,62,8/6/2020
12463,231,8/6/2020
12464,188,8/6/2020
12465,105,8/6/2020
12466,42,8/6/2020
12467,174,8/6/2020
12468,169,8/6/2020
12469,108,8/6/2020
12470,175,8/6/2020
12471,89,8/6/2020
12472,126,8/6/2020
12473,222,8/6/2020
12474,150,8/6/2020
12475,150,8/6/2020
12476,213,8/6/2020
12477,75,8/6/2020
12478,62,8/6/2020
12479,138,8/6/2020
12480,196,8/6/2020
12481,64,8/6/2020
12482,208,8/6/2020
12483,76,8/6/2020
12484,177,8/6/2020
12485,88,8/6/2020
12486,26,8/6/2020
12487,200,8/6/2020
12488,185,8/6/2020
12489,46,8/6/2020
12490,50,8/6/2020
12491,95,8/6/2020
12492,178,8/6/2020
12493,104,8/6/2020
12494,16,8/6/2020
12495,75,8/6/2020
12496,194,8/6/2020
12497,208,8/6/2020
12498,60,8/6/2020
12499,209,8/6/2020
12500,160,8/6/2020
12501,62,8/6/2020
12502,201,8/6/2020
12503,65,8/6/2020
12504,222,8/6/2020
12505,87,8/6/2020
12506,76,8/6/2020
12507,141,8/6/2020
12508,114,8/6/2020
12509,148,8/6/2020
12510,2,8/6/2020
12511,189,8/6/2020
12512,202,8/6/2020
12513,240,8/6/2020
12514,142,8/6/2020
12515,178,8/6/2020
12516,158,8/6/2020
12517,146,8/6/2020
12518,73,8/6/2020
12519,89,8/6/2020
12520,77,8/6/2020
12521,147,8/6/2020
12522,166,8/6/2020
12523,213,8/6/2020
12524,108,8/6/2020
12525,217,8/6/2020
12526,166,8/6/2020
12527,156,8/6/2020
12528,110,8/6/2020
12529,188,8/6/2020
12530,79,8/6/2020
12531,167,8/6/2020
12532,196,8/6/2020
12533,235,8/6/2020
12534,6,8/6/2020
12535,6,8/6/2020
12536,168,8/6/2020
12537,176,8/6/2020
12538,79,8/6/2020
12539,275,8/6/2020
12540,92,8/6/2020
12541,106,8/6/2020
12542,158,8/6/2020
12543,141,8/6/2020
12544,271,8/6/2020
12545,207,8/6/2020
12546,167,8/6/2020
12547,238,8/6/2020
12548,64,8/6/2020
12549,212,8/6/2020
12550,234,8/6/2020
12551,204,8/6/2020
12552,128,8/6/2020
12553,181,8/6/2020
12554,113,8/6/2020
12555,147,8/6/2020
12556,158,8/6/2020
12557,79,8/6/2020
12558,76,8/6/2020
12559,119,8/6/2020
12560,171,8/6/2020
12561,219,8/6/2020
12562,158,8/6/2020
12563,216,8/6/2020
12564,103,8/6/2020
12565,147,8/6/2020
12566,193,8/6/2020
12567,271,8/6/2020
12568,108,8/6/2020
12569,44,8/6/2020
12570,144,8/6/2020
12571,167,8/6/2020
12572,106,8/6/2020
12573,232,8/6/2020
12574,156,8/6/2020
12575,107,8/6/2020
12576,268,8/6/2020
12577,68,8/6/2020
12578,154,8/6/2020
12579,97,8/6/2020
12580,46,8/6/2020
12581,113,8/6/2020
12582,219,8/6/2020
12583,131,8/6/2020
12584,98,8/6/2020
12585,219,8/6/2020
12586,190,8/6/2020
12587,29,8/6/2020
12588,140,8/6/2020
12589,231,8/6/2020
12590,153,8/6/2020
12591,98,8/6/2020
12592,243,8/6/2020
12593,4,8/6/2020
12594,72,8/6/2020
12595,147,8/6/2020
12596,131,8/6/2020
12597,213,8/6/2020
12598,30,8/6/2020
12599,108,8/6/2020
12600,128,8/6/2020
12601,7,8/6/2020
12602,153,8/6/2020
12603,161,8/6/2020
12604,191,8/6/2020
12605,139,8/6/2020
12606,112,8/6/2020
12607,238,8/6/2020
12608,191,8/6/2020
12609,44,8/6/2020
12610,187,8/6/2020
12611,101,8/6/2020
12612,74,8/6/2020
12613,228,8/6/2020
12614,218,8/6/2020
12615,105,8/6/2020
12616,230,8/6/2020
12617,119,8/6/2020
12618,242,8/6/2020
12619,149,8/6/2020
12620,175,8/6/2020
12621,234,8/6/2020
12622,75,8/6/2020
12623,192,8/6/2020
12624,16,8/6/2020
12625,157,8/6/2020
12626,88,8/6/2020
12627,142,8/6/2020
12628,159,8/6/2020
12629,149,8/6/2020
12630,63,8/6/2020
12631,144,8/6/2020
12632,110,8/6/2020
12633,216,8/6/2020
12634,138,8/6/2020
12635,189,8/6/2020
12636,200,8/6/2020
12637,1,8/6/2020
12638,57,8/7/2020
12639,199,8/7/2020
12640,117,8/7/2020
12641,10,8/7/2020
12642,60,8/7/2020
12643,173,8/7/2020
12644,194,8/7/2020
12645,27,8/7/2020
12646,83,8/7/2020
12647,204,8/7/2020
12648,267,8/7/2020
12649,263,8/7/2020
12650,244,8/7/2020
12651,75,8/7/2020
12652,234,8/7/2020
12653,84,8/7/2020
12654,225,8/7/2020
12655,220,8/7/2020
12656,141,8/7/2020
12657,153,8/7/2020
12658,219,8/7/2020
12659,192,8/7/2020
12660,181,8/7/2020
12661,131,8/7/2020
12662,86,8/7/2020
12663,248,8/7/2020
12664,265,8/7/2020
12665,114,8/7/2020
12666,156,8/7/2020
12667,101,8/7/2020
12668,77,8/7/2020
12669,208,8/7/2020
12670,108,8/7/2020
12671,4,8/7/2020
12672,70,8/7/2020
12673,169,8/7/2020
12674,178,8/7/2020
12675,93,8/7/2020
12676,150,8/7/2020
12677,216,8/7/2020
12678,72,8/7/2020
12679,139,8/7/2020
12680,252,8/7/2020
12681,144,8/7/2020
12682,254,8/7/2020
12683,273,8/7/2020
12684,174,8/7/2020
12685,165,8/7/2020
12686,191,8/7/2020
12687,217,8/7/2020
12688,176,8/7/2020
12689,67,8/7/2020
12690,246,8/7/2020
12691,209,8/7/2020
12692,245,8/7/2020
12693,259,8/7/2020
12694,262,8/7/2020
12695,66,8/7/2020
12696,112,8/7/2020
12697,177,8/7/2020
12698,139,8/7/2020
12699,2,8/7/2020
12700,7,8/7/2020
12701,128,8/7/2020
12702,197,8/7/2020
12703,250,8/7/2020
